RESTAURANT;DIRECCION;NOMBRE_PLATO;DESCRIPCION_PLATO
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Ropa Vieja;Especialidad caribeña de carne deshilachada con hierbas aromáticas, guisada en caldo, sofrito de cebolla, tomate, ajo, verduras, dos acompañamientos, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Lomo de Cerdo Asado;Lomo de cerdo asado aliñado en soya, hierbas de temporada, dos acompañamientos, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Palta Rellena;Cremosa palta con relleno a elegir, choclo, mayo, dos acompañamientos, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Tomate Relleno Choclo;Fresco tomate relleno de choclo, mayo, con dos acompañamientos, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Palta Rellena Choclo;Cremosa palta rellena de choclo, mayo, con dos acompañamientos, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Gohan Camarón;Base de arroz blanco cocido sazonado al vinagre, queso crema, palta, cebollín, camarones cocidos, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Tomate Relleno;Fresco tomate relleno a elegir, choclo, mayo, dos acompañamientos, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Gohan Pollo Teriyaki;Base de arroz blanco cocido sazonado al vinagre, queso crema, palta, cebollín, pollo con salsa teriyaki, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Gohan Salmón;Base de arroz blanco cocido sazonado al vinagre, queso crema, palta, cebollín, cubitos de salmón fresco, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Chorrillana de Pollo;Base de papas fritas con cebolla caramelizada, huevo frito, vienesas, pollo en trozos, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Chorrillana de Pollo para 2;Base de papas fritas con cebolla caramelizada, huevos fritos, vienesas, pollo en trozos, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Chorrillana de Carne;Base de papas fritas con cebolla caramelizada, huevo frito, vienesas, churrasco, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Chorrillana de Carne para 2;Base de papas fritas con cebolla caramelizada, huevos fritos, vienesas, churrasco, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Lasaña Boloñesa;Gratín italiano preparado con 4 capas de masa, cremosa salsa blanca, salsa boloñesa, queso, ingrediente, preparación y bebida a elegir, 6 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Lasaña de Champiñón;Gratín italiano preparado con 4 capas de masa, cremosa salsa blanca, champiñones, queso, ingrediente, preparación y bebida a elegir, 6 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Lasaña de Mechada;Gratín italiano preparado con 4 capas de masa, cremosa salsa blanca, carne mechada deshilachada, queso, ingrediente, preparación y bebida a elegir, 6 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Lasaña Vegetariana;Gratín italiano con 4 capas de masa, cremosa salsa blanca, zapallo italiano, cebolla, berenjena en salsa de tomate, queso, ingrediente, preparación y bebida a elegir, 6 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Palta Rellena Choclo;Cremosa palta rellena de choclo, mayo, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Palta Rellena;Cremosa palta relleno a elegir, choclo, mayo, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Tomate Relleno Choclo;Fresco tomate relleno de choclo, mayo, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Tomate Relleno;Fresco tomate relleno a elegir, choclo, mayo, ingrediente y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Torta Tres Leches;Torta hecha de bizcocho con remojo tres leches, rellena con crema pastelera, cubierta de merengue y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Leche Asada;Delicioso postre a base de leche, huevo y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Torta Trufa de Chocolate;Torta de bizcocho de chocolate, mousse sabor trufa, crema trufada y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Torta de Hojarasca;Porción de torta de hojarasca y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Pie de Limón;Clásico pie de masa seca rellena de crema de limón, esponjoso merengue y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Kuchen de Manana;Tarta típica chilena de origen alemán hecha en una base de masa rellena de manzanas en almíbar, cubierta de una cuadrícula de masa caramelizada y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Torta de Yogurt;Cremoso yogurt de frutilla sobre una base de galletas molidas, cubierto con una capa de gelatina de frutilla y bebida a elegir.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Pastel de Choclo Congelado;Preparación chilena a base de pino, pastelera, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Ají de Gallina Congelado;Chupe de pechugas de ave condimentadas con palillo, ají amarillo, guarniciones de aceitunas, huevo duro, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Albóndigas Salsa de Tomate Congelado;Bolitas de carne molida cocidas en salsa de tomate, ajo, cebolla, pimienta negra, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Carne Mongoliana Congelada;Salteado de carne con cebollín, salsa de soya, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Pollo al Curry Congelado;Pollo en trozos, pasta de curri, guisado en salsa a base de leche de coco, cebolla, tomate, jengibre, cebollín, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Strogonoff Congelado;Plato ruso, preparado con carne, paprika, champiñones, vino blanco, especiado en tomillo, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Ropa Vieja Cogelado;Carne deshilachada cocida con hierbas aromáticas, guisada en caldo, sofrito de cebolla, tomate, ajo, verduras, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Carne al Vino Tinto Congelado;Estofado de carne cocinado al vino tinto, hierbas aromáticas, salsa a base de champiñones, cebolla, ajo, zanahoria, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Lomo de Cerdo Asado Congelado;Lomo de cerdo asado aliñado en soya, hierbas, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Carne Mechada Congelada;Carne mechada con ajo, zanahoria, ingrediente y bebida a elegir, producto congelado 10 personas.
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Coca-Cola Original 350 ml;Bebida
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Coca-Cola Sin Azúcar 350 ml;Bebida
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Fanta Naranja 350 ml;Bebida
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Fanta Naranja Sin Azúcar 350 ml;Bebida
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Sprite Zero 350 ml;Bebida
Platon Patio Alto Las Condes;Av presidente kennedy 9001 las condes region metropolitana chile;Sprite 350 ml;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Tequeños + 1 Salsa;6 Tequeños (masa frita con queso) + 1 Salsa
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Tequeños + 2 Salsas;10 Tequeños (masa frita con queso) + 2 Salsas
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Tequeños + 3 Salsas;15 Tequeños (masa frita con queso) + 3 Salsas
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Tequeños + 3 Salsas;20 Tequeños (masa frita con queso) + 3 Salsas
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Tequeñón 2;8 tequeños queso 8 tequeños queso salami 8 tequeños queso chistorra 8 tequeños queso peperoni + 3 salsas + 1 bebida 1.5 L
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Tequeñón 1;5 tequeños queso 5 tequeños queso peperoni 5 tequeños queso tocineta 5 tequeños queso jamón + 3 salsas + 1 bebida 1.5 L
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Tequeño Pizzero;Tequeños de jamón queso con masa de orégano, acompañados de deliciosa pasta de tomate de la casa. Elige cantidad
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Tequeño Chistorra;Masa tradicional con chorizo especial de la casa. Elige cantidad
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Tequeño Queso Plátano;Con salsa de chocolate. Elige cantidad
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Mousse de Maracuyá;Suave crema de maracuyá hecha mousse acompañada de crema chantilly
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Torta Tres Leches;Tradicional torta bañada en salsa 3 leches coronada con crema chantilly
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Crema Volteada;Tradicional postre peruano en base a leche y caramelo
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Torta de Chocolate;Queque de chocolate relleno de manjar bajando en ganache
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Suspiro Limeño;El postre mas típico de la comida peruana en base a manjar y merengue
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Coca-Cola Original 591 ml;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Coca-Cola Sin Azúcar 591 ml;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Fanta Naranja 591 ml;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Sprite 591 ml;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Guaraná Original 500 ml;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Fanta Naranja 1.5 L;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Coca-Cola Original 1.5 L;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Sprite 1.5 L;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Inca Kola Original 500 ml;Bebida
El Tequeñon Lo Barnechea;EL GABINO 13706 LOCAL 2 LO BARNECHEA;Coca-Cola Sin Azúcar 1.5 L;Bebida
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Empanadas de Lomo Saltado;4 empanadas fritas rellenas de lomo saltado, acompañados de salsa de la casa.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Empanadas de Ají de Gallina;4 empanadas fritas rellenas de ají de gallina, acompañados de salsa de la casa.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Empanada Queso Ciboulette Champiñon;4 empanadas fritas rellenas de champiñon-queso-ciboullete, acompañados de salsa de la casa.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Mechada Queso;4 empanadas fritas rellenas de mechada y queso. Acompañada de salsa de la casa.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;para Picotear!!!;Mix de nuestras exquisitas empanadas 2 mechada queso2 champiñon queso ciboullete2 aji de gallina2 lomo saltado.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Mini Postres (12 Un);Shots de 60 cc aprox surtidos de muestras mejores tentaciones.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Tres Leches de Frambuesa;Postre de tres leches, base de salsa de frambuesa y manjar, cubierto por merengue italiano.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Suspiro Limeño;Clásico de la gastronomía peruana. Postre a base de condensada y evaporada. Como un suave manjar de olla, cubierto por mereng.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Tres Leches;Postre de bizcocho muy húmedo en remojo de tradicional, cubierto por suave merengue italiano y toque de canela.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Cheescake Maracuyá;Base de galleta horneada, suave cheescake frio de maracuy y capa fina de jalea de maracuyá con pepas. Un postre muy rico.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Torta de Chocolate Peruana;Keke muy humedo de chocolate 100% cacao, relleno de manjar y cubierto por fudge artesanal, similar al manjar pero de chocolat.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Crema Volteada;Suave y cremosa, con mucho caramelo.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Cheescake de Oreo;Base de keke humedo, suave cheescake oreo frio, cubierto por fudge y decorado con galleta de oreo.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Pie de Limon;Base de galleta horneada, con un relleno super cremoso, suave de limón de pica, cubierto por merengue italiano.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Tiramisú;Suave crema de tiramisu, galleta en almibar de cafe y cubierto de chocolate en polvo 100% cacao.
Tentación Limeña;Calle Apolo 4 numero 1806, Vitacura;Suspiro de Maracuyá;Clásico suspiro con el toque de acido perfecto de la pulpa de maracuyá, cubierto por merengue italiano. .
